  0.999999821       6.28318521E-04   0.00000000    
  0.999999225       1.25663681E-03   0.00000000    
  0.999998212       1.88495452E-03   0.00000000    
  0.999996841       2.51327152E-03   0.00000000    
  0.999995053       3.14158760E-03   0.00000000    
  0.999992907       3.76990251E-03   0.00000000    
  0.999990344       4.39821556E-03   0.00000000    
  0.999987364       5.02652721E-03   0.00000000    
  0.999984026       5.65483654E-03   0.00000000    
  0.999980271       6.28314400E-03   0.00000000    
  0.999976099       6.91144867E-03   0.00000000    
  0.999971569       7.53975101E-03   0.00000000    
  0.999966621       8.16805009E-03   0.00000000    
  0.999961317       8.79634637E-03   0.00000000    
  0.999955595       9.42463893E-03   0.00000000    
  0.999949455       1.00529278E-02   0.00000000    
  0.999942958       1.06812129E-02   0.00000000    
  0.999936044       1.13094933E-02   0.00000000    
  0.999928713       1.19377691E-02   0.00000000    
  0.999921024       1.25660403E-02   0.00000000    
  0.999912918       1.31943068E-02   0.00000000    
  0.999904454       1.38225676E-02   0.00000000    
  0.999895573       1.44508230E-02   0.00000000    
  0.999886274       1.50790727E-02   0.00000000    
  0.999876618       1.57073159E-02   0.00000000    
  0.999866545       1.63355544E-02   0.00000000    
  0.999856055       1.69637855E-02   0.00000000    
  0.999845207       1.75920110E-02   0.00000000    
  0.999833941       1.82202291E-02   0.00000000    
  0.999822319       1.88484397E-02   0.00000000    
  0.999810278       1.94766428E-02   0.00000000    
  0.999797821       2.01048385E-02   0.00000000    
  0.999785006       2.07330268E-02   0.00000000    
  0.999771774       2.13612057E-02   0.00000000    
  0.999758184       2.19893772E-02   0.00000000    
  0.999744177       2.26175394E-02   0.00000000    
  0.999729753       2.32456923E-02   0.00000000    
  0.999714971       2.38738358E-02   0.00000000    
  0.999699771       2.45019700E-02   0.00000000    
  0.999684155       2.51300950E-02   0.00000000    
  0.999668181       2.57582106E-02   0.00000000    
  0.999651790       2.63863150E-02   0.00000000    
  0.999635041       2.70144101E-02   0.00000000    
  0.999617875       2.76424941E-02   0.00000000    
  0.999600291       2.82705668E-02   0.00000000    
  0.999582350       2.88986284E-02   0.00000000    
  0.999563992       2.95266788E-02   0.00000000    
  0.999545217       3.01547181E-02   0.00000000    
  0.999526083       3.07827443E-02   0.00000000    
  0.999506533       3.14107575E-02   0.00000000    
  0.999486625       3.20387594E-02   0.00000000    
  0.999466300       3.26667503E-02   0.00000000    
  0.999445558       3.32947262E-02   0.00000000    
  0.999424458       3.39226909E-02   0.00000000    
  0.999402940       3.45506407E-02   0.00000000    
  0.999381006       3.51785757E-02   0.00000000    
  0.999358714       3.58064994E-02   0.00000000    
  0.999336004       3.64344083E-02   0.00000000    
  0.999312937       3.70623022E-02   0.00000000    
  0.999289453       3.76901813E-02   0.00000000    
  0.999265552       3.83180454E-02   0.00000000    
  0.999241292       3.89458947E-02   0.00000000    
  0.999216616       3.95737290E-02   0.00000000    
  0.999191582       4.02015485E-02   0.00000000    
  0.999166131       4.08293530E-02   0.00000000    
  0.999140263       4.14571390E-02   0.00000000    
  0.999114037       4.20849100E-02   0.00000000    
  0.999087393       4.27126624E-02   0.00000000    
  0.999060333       4.33403999E-02   0.00000000    
  0.999032915       4.39681187E-02   0.00000000    
  0.999005079       4.45958227E-02   0.00000000    
  0.998976886       4.52235080E-02   0.00000000    
  0.998948276       4.58511747E-02   0.00000000    
  0.998919249       4.64788228E-02   0.00000000    
  0.998889863       4.71064523E-02   0.00000000    
  0.998860061       4.77340631E-02   0.00000000    
  0.998829901       4.83616553E-02   0.00000000    
  0.998799324       4.89892289E-02   0.00000000    
  0.998768330       4.96167839E-02   0.00000000    
  0.998736978       5.02443202E-02   0.00000000    
  0.998705208       5.08718342E-02   0.00000000    
  0.998673022       5.14993295E-02   0.00000000    
  0.998640478       5.21268025E-02   0.00000000    
  0.998607516       5.27542569E-02   0.00000000    
  0.998574197       5.33816889E-02   0.00000000    
  0.998540461       5.40091023E-02   0.00000000    
  0.998506308       5.46364933E-02   0.00000000    
  0.998471797       5.52638620E-02   0.00000000    
  0.998436868       5.58912084E-02   0.00000000    
  0.998401582       5.65185323E-02   0.00000000    
  0.998365879       5.71458340E-02   0.00000000    
  0.998329759       5.77731133E-02   0.00000000    
  0.998293281       5.84003702E-02   0.00000000    
  0.998256385       5.90276048E-02   0.00000000    
  0.998219073       5.96548170E-02   0.00000000    
  0.998181403       6.02820031E-02   0.00000000    
  0.998143315       6.09091669E-02   0.00000000    
  0.998104870       6.15363084E-02   0.00000000    
  0.998066008       6.21634237E-02   0.00000000    
  0.998026729       6.27905130E-02   0.00000000    
  0.997987092       6.34175763E-02   0.00000000    
  0.997947037       6.40446171E-02   0.00000000    
  0.997906625       6.46716356E-02   0.00000000    
  0.997865796       6.52986243E-02   0.00000000    
  0.997824550       6.59255907E-02   0.00000000    
  0.997782946       6.65525272E-02   0.00000000    
  0.997740924       6.71794415E-02   0.00000000    
  0.997698545       6.78063259E-02   0.00000000    
  0.997655749       6.84331879E-02   0.00000000    
  0.997612536       6.90600201E-02   0.00000000    
  0.997568965       6.96868226E-02   0.00000000    
  0.997524977       7.03136027E-02   0.00000000    
  0.997480571       7.09403530E-02   0.00000000    
  0.997435808       7.15670735E-02   0.00000000    
  0.997390628       7.21937642E-02   0.00000000    
  0.997345090       7.28204325E-02   0.00000000    
  0.997299135       7.34470710E-02   0.00000000    
  0.997252762       7.40736797E-02   0.00000000    
  0.997206032       7.47002587E-02   0.00000000    
  0.997158885       7.53268078E-02   0.00000000    
  0.997111380       7.59533271E-02   0.00000000    
  0.997063458       7.65798166E-02   0.00000000    
  0.997015119       7.72062764E-02   0.00000000    
  0.996966422       7.78327063E-02   0.00000000    
  0.996917307       7.84591064E-02   0.00000000    
  0.996867836       7.90854692E-02   0.00000000    
  0.996817946       7.97118023E-02   0.00000000    
  0.996767640       8.03381056E-02   0.00000000    
  0.996716976       8.09643790E-02   0.00000000    
  0.996665895       8.15906227E-02   0.00000000    
  0.996614456       8.22168291E-02   0.00000000    
  0.996562600       8.28430057E-02   0.00000000    
  0.996510327       8.34691450E-02   0.00000000    
  0.996457696       8.40952545E-02   0.00000000    
  0.996404648       8.47213343E-02   0.00000000    
  0.996351242       8.53473768E-02   0.00000000    
  0.996297419       8.59733894E-02   0.00000000    
  0.996243179       8.65993649E-02   0.00000000    
  0.996188581       8.72253031E-02   0.00000000    
  0.996133566       8.78512114E-02   0.00000000    
  0.996078193       8.84770826E-02   0.00000000    
  0.996022403       8.91029164E-02   0.00000000    
  0.995966196       8.97287205E-02   0.00000000    
  0.995909631       9.03544873E-02   0.00000000    
  0.995852649       9.09802169E-02   0.00000000    
  0.995795310       9.16059092E-02   0.00000000    
  0.995737553       9.22315642E-02   0.00000000    
  0.995679379       9.28571895E-02   0.00000000    
  0.995620847       9.34827775E-02   0.00000000    
  0.995561898       9.41083282E-02   0.00000000    
  0.995502591       9.47338417E-02   0.00000000    
  0.995442867       9.53593180E-02   0.00000000    
