  -3.94784193E-03   6.28318405       0.00000000    
  -7.89568201E-03   6.28318024       0.00000000    
  -1.18435193E-02   6.28317404       0.00000000    
  -1.57913528E-02   6.28316545       0.00000000    
  -1.97391789E-02   6.28315449       0.00000000    
  -2.36869976E-02   6.28314066       0.00000000    
  -2.76348069E-02   6.28312445       0.00000000    
  -3.15826051E-02   6.28310585       0.00000000    
  -3.55303921E-02   6.28308487       0.00000000    
  -3.94781642E-02   6.28306150       0.00000000    
  -4.34259214E-02   6.28303528       0.00000000    
  -4.73736599E-02   6.28300667       0.00000000    
  -5.13213798E-02   6.28297567       0.00000000    
  -5.52690811E-02   6.28294230       0.00000000    
  -5.92167601E-02   6.28290653       0.00000000    
  -6.31644130E-02   6.28286791       0.00000000    
  -6.71120435E-02   6.28282690       0.00000000    
  -7.10596442E-02   6.28278351       0.00000000    
  -7.50072226E-02   6.28273773       0.00000000    
  -7.89547712E-02   6.28268957       0.00000000    
  -8.29022825E-02   6.28263855       0.00000000    
  -8.68497640E-02   6.28258514       0.00000000    
  -9.07972157E-02   6.28252935       0.00000000    
  -9.47446302E-02   6.28247118       0.00000000    
  -9.86920074E-02   6.28241062       0.00000000    
 -0.102639340       6.28234720       0.00000000    
 -0.106586635       6.28228140       0.00000000    
 -0.110533886       6.28221321       0.00000000    
 -0.114481091       6.28214264       0.00000000    
 -0.118428260       6.28206968       0.00000000    
 -0.122375377       6.28199387       0.00000000    
 -0.126322448       6.28191566       0.00000000    
 -0.130269468       6.28183508       0.00000000    
 -0.134216443       6.28175211       0.00000000    
 -0.138163358       6.28166676       0.00000000    
 -0.142110214       6.28157854       0.00000000    
 -0.146057025       6.28148794       0.00000000    
 -0.150003776       6.28139496       0.00000000    
 -0.153950468       6.28129959       0.00000000    
 -0.157897100       6.28120184       0.00000000    
 -0.161843657       6.28110123       0.00000000    
 -0.165790156       6.28099823       0.00000000    
 -0.169736594       6.28089285       0.00000000    
 -0.173682958       6.28078508       0.00000000    
 -0.177629262       6.28067493       0.00000000    
 -0.181575492       6.28056192       0.00000000    
 -0.185521647       6.28044653       0.00000000    
 -0.189467728       6.28032875       0.00000000    
 -0.193413734       6.28020859       0.00000000    
 -0.197359666       6.28008604       0.00000000    
 -0.201305524       6.27996063       0.00000000    
 -0.205251306       6.27983284       0.00000000    
 -0.209197000       6.27970266       0.00000000    
 -0.213142619       6.27957010       0.00000000    
 -0.217088148       6.27943516       0.00000000    
 -0.221033588       6.27929735       0.00000000    
 -0.224978939       6.27915716       0.00000000    
 -0.228924200       6.27901459       0.00000000    
 -0.232869372       6.27886963       0.00000000    
 -0.236814454       6.27872229       0.00000000    
 -0.240759447       6.27857208       0.00000000    
 -0.244704336       6.27841949       0.00000000    
 -0.248649135       6.27826452       0.00000000    
 -0.252593845       6.27810717       0.00000000    
 -0.256538451       6.27794743       0.00000000    
 -0.260482937       6.27778482       0.00000000    
 -0.264427334       6.27761984       0.00000000    
 -0.268371612       6.27745247       0.00000000    
 -0.272315800       6.27728271       0.00000000    
 -0.276259869       6.27711058       0.00000000    
 -0.280203849       6.27693558       0.00000000    
 -0.284147710       6.27675819       0.00000000    
 -0.288091451       6.27657843       0.00000000    
 -0.292035073       6.27639627       0.00000000    
 -0.295978606       6.27621174       0.00000000    
 -0.299922019       6.27602434       0.00000000    
 -0.303865314       6.27583456       0.00000000    
 -0.307808489       6.27564240       0.00000000    
 -0.311751544       6.27544785       0.00000000    
 -0.315694451       6.27525091       0.00000000    
 -0.319637239       6.27505112       0.00000000    
 -0.323579907       6.27484894       0.00000000    
 -0.327522457       6.27464437       0.00000000    
 -0.331464857       6.27443743       0.00000000    
 -0.335407138       6.27422810       0.00000000    
 -0.339349270       6.27401590       0.00000000    
 -0.343291283       6.27380133       0.00000000    
 -0.347233146       6.27358437       0.00000000    
 -0.351174891       6.27336502       0.00000000    
 -0.355116487       6.27314329       0.00000000    
 -0.359057963       6.27291870       0.00000000    
 -0.362999290       6.27269173       0.00000000    
 -0.366940469       6.27246237       0.00000000    
 -0.370881498       6.27223063       0.00000000    
 -0.374822378       6.27199650       0.00000000    
 -0.378763109       6.27175999       0.00000000    
 -0.382703692       6.27152061       0.00000000    
 -0.386644125       6.27127886       0.00000000    
 -0.390584409       6.27103472       0.00000000    
 -0.394524544       6.27078819       0.00000000    
 -0.398464531       6.27053928       0.00000000    
 -0.402404338       6.27028751       0.00000000    
 -0.406343997       6.27003336       0.00000000    
 -0.410283506       6.26977682       0.00000000    
 -0.414222836       6.26951790       0.00000000    
 -0.418162018       6.26925659       0.00000000    
 -0.422101021       6.26899242       0.00000000    
 -0.426039875       6.26872587       0.00000000    
 -0.429978549       6.26845694       0.00000000    
 -0.433917046       6.26818562       0.00000000    
 -0.437855363       6.26791191       0.00000000    
 -0.441793531       6.26763535       0.00000000    
 -0.445731521       6.26735640       0.00000000    
 -0.449669331       6.26707506       0.00000000    
 -0.453606963       6.26679134       0.00000000    
 -0.457544416       6.26650524       0.00000000    
 -0.461481690       6.26621675       0.00000000    
 -0.465418786       6.26592541       0.00000000    
 -0.469355702       6.26563168       0.00000000    
 -0.473292410       6.26533556       0.00000000    
 -0.477228940       6.26503706       0.00000000    
 -0.481165290       6.26473618       0.00000000    
 -0.485101432       6.26443243       0.00000000    
 -0.489037395       6.26412630       0.00000000    
 -0.492973179       6.26381779       0.00000000    
 -0.496908754       6.26350689       0.00000000    
 -0.500844121       6.26319361       0.00000000    
 -0.504779279       6.26287746       0.00000000    
 -0.508714259       6.26255894       0.00000000    
 -0.512649059       6.26223803       0.00000000    
 -0.516583622       6.26191473       0.00000000    
 -0.520518005       6.26158905       0.00000000    
 -0.524452150       6.26126099       0.00000000    
 -0.528386116       6.26093006       0.00000000    
 -0.532319844       6.26059675       0.00000000    
 -0.536253393       6.26026106       0.00000000    
 -0.540186703       6.25992298       0.00000000    
 -0.544119835       6.25958252       0.00000000    
 -0.548052728       6.25923920       0.00000000    
 -0.551985443       6.25889349       0.00000000    
 -0.555917919       6.25854540       0.00000000    
 -0.559850156       6.25819492       0.00000000    
 -0.563782215       6.25784206       0.00000000    
 -0.567714036       6.25748682       0.00000000    
 -0.571645617       6.25712872       0.00000000    
 -0.575576961       6.25676823       0.00000000    
 -0.579508066       6.25640535       0.00000000    
 -0.583438993       6.25604010       0.00000000    
 -0.587369680       6.25567245       0.00000000    
 -0.591300130       6.25530195       0.00000000    
 -0.595230341       6.25492907       0.00000000    
 -0.599160314       6.25455379       0.00000000    
 -0.603090048       6.25417614       0.00000000    
 -0.607019544       6.25379610       0.00000000    
 -0.610948801       6.25341368       0.00000000    
 -0.614877820       6.25302839       0.00000000    
 -0.618806601       6.25264072       0.00000000    
 -0.622735143       6.25225067       0.00000000    
 -0.626663446       6.25185823       0.00000000    
 -0.630591452       6.25146341       0.00000000    
 -0.634519219       6.25106573       0.00000000    
 -0.638446748       6.25066566       0.00000000    
 -0.642374039       6.25026321       0.00000000    
 -0.646301091       6.24985838       0.00000000    
 -0.650227845       6.24945116       0.00000000    
 -0.654154360       6.24904156       0.00000000    
 -0.658080637       6.24862909       0.00000000    
 -0.662006617       6.24821424       0.00000000    
 -0.665932357       6.24779701       0.00000000    
 -0.669857860       6.24737740       0.00000000    
 -0.673783064       6.24695539       0.00000000    
 -0.677708030       6.24653101       0.00000000    
 -0.681632698       6.24610376       0.00000000    
 -0.685557127       6.24567413       0.00000000    
 -0.689481258       6.24524212       0.00000000    
 -0.693405151       6.24480772       0.00000000    
 -0.697328746       6.24437094       0.00000000    
 -0.701252043       6.24393177       0.00000000    
 -0.705175102       6.24348974       0.00000000    
 -0.709097862       6.24304533       0.00000000    
 -0.713020325       6.24259853       0.00000000    
 -0.716942549       6.24214935       0.00000000    
 -0.720864475       6.24169779       0.00000000    
 -0.724786103       6.24124384       0.00000000    
 -0.728707433       6.24078703       0.00000000    
 -0.732628465       6.24032784       0.00000000    
 -0.736549258       6.23986626       0.00000000    
 -0.740469754       6.23940229       0.00000000    
 -0.744389951       6.23893595       0.00000000    
 -0.748309851       6.23846722       0.00000000    
 -0.752229452       6.23799562       0.00000000    
 -0.756148756       6.23752165       0.00000000    
 -0.760067761       6.23704529       0.00000000    
 -0.763986468       6.23656654       0.00000000    
