   0.00000000       1.88582286E-03
   3.99999990E-04   3.77164572E-03
   7.99999980E-04   5.65746846E-03
   1.19999994E-03   7.54329143E-03
   1.59999996E-03   9.42911394E-03
   1.99999986E-03   1.13149369E-02
   2.39999988E-03   1.32007599E-02
   2.79999990E-03   1.50865829E-02
   3.19999992E-03   1.69724058E-02
   3.59999994E-03   1.88582279E-02
   3.99999972E-03   2.07440499E-02
   4.39999951E-03   2.26298720E-02
   4.79999930E-03   2.45156940E-02
   5.19999908E-03   2.64015161E-02
   5.59999887E-03   2.82873381E-02
   5.99999866E-03   3.01731601E-02
   6.39999844E-03   3.20589840E-02
   6.79999823E-03   3.39448079E-02
   7.19999801E-03   3.58306319E-02
   7.59999780E-03   3.77164558E-02
   7.99999759E-03   3.96022797E-02
   8.39999784E-03   4.14881036E-02
   8.79999809E-03   4.33739275E-02
   9.19999834E-03   4.52597514E-02
   9.59999859E-03   4.71455753E-02
   9.99999885E-03   4.90313992E-02
   1.03999991E-02   5.09172231E-02
   1.07999993E-02   5.28030470E-02
   1.11999996E-02   5.46888709E-02
   1.15999999E-02   5.65746948E-02
   1.20000001E-02   5.84605187E-02
   1.24000004E-02   6.03463426E-02
   1.28000006E-02   6.22321665E-02
   1.32000009E-02   6.41179904E-02
   1.36000011E-02   6.60038143E-02
   1.40000014E-02   6.78896382E-02
   1.44000016E-02   6.97754622E-02
   1.48000019E-02   7.16612861E-02
   1.52000021E-02   7.35471100E-02
   1.56000024E-02   7.54329339E-02
   1.60000026E-02   7.73187578E-02
   1.64000019E-02   7.92045817E-02
   1.68000013E-02   8.10904056E-02
   1.72000006E-02   8.29762295E-02
   1.75999999E-02   8.48620534E-02
   1.79999992E-02   8.67478773E-02
   1.83999985E-02   8.86337012E-02
   1.87999979E-02   9.05195251E-02
   1.91999972E-02   9.24053490E-02
   1.95999965E-02   9.42911729E-02
   1.99999958E-02   9.61769968E-02
   2.03999951E-02   9.80628207E-02
   2.07999945E-02   9.99486446E-02
   2.11999938E-02  0.101834469    
   2.15999931E-02  0.103720292    
   2.19999924E-02  0.105606116    
   2.23999918E-02  0.107491940    
   2.27999911E-02  0.109377764    
   2.31999904E-02  0.111263588    
   2.35999897E-02  0.113149412    
   2.39999890E-02  0.115035236    
   2.43999884E-02  0.116921060    
   2.47999877E-02  0.118806884    
   2.51999870E-02  0.120692708    
   2.55999863E-02  0.122578532    
   2.59999856E-02  0.124464355    
   2.63999850E-02  0.126350179    
   2.67999843E-02  0.128235996    
   2.71999836E-02  0.130121812    
   2.75999829E-02  0.132007629    
   2.79999822E-02  0.133893445    
   2.83999816E-02  0.135779262    
   2.87999809E-02  0.137665078    
   2.91999802E-02  0.139550894    
   2.95999795E-02  0.141436711    
   2.99999788E-02  0.143322527    
   3.03999782E-02  0.145208344    
   3.07999775E-02  0.147094160    
   3.11999768E-02  0.148979977    
   3.15999761E-02  0.150865793    
   3.19999754E-02  0.152751610    
   3.23999748E-02  0.154637426    
   3.27999741E-02  0.156523243    
   3.31999734E-02  0.158409059    
   3.35999727E-02  0.160294876    
   3.39999720E-02  0.162180692    
   3.43999714E-02  0.164066508    
   3.47999707E-02  0.165952325    
   3.51999700E-02  0.167838141    
   3.55999693E-02  0.169723958    
   3.59999686E-02  0.171609774    
   3.63999680E-02  0.173495591    
   3.67999673E-02  0.175381407    
   3.71999666E-02  0.177267224    
   3.75999659E-02  0.179153040    
   3.79999653E-02  0.181038857    
   3.83999646E-02  0.182924673    
   3.87999639E-02  0.184810489    
   3.91999632E-02  0.186696306    
   3.95999625E-02  0.188582122    
   3.99999619E-02  0.190467939    
   4.03999612E-02  0.192353755    
   4.07999605E-02  0.194239572    
   4.11999598E-02  0.196125388    
   4.15999591E-02  0.198011205    
   4.19999585E-02  0.199897021    
   4.23999578E-02  0.201782838    
   4.27999571E-02  0.203668654    
   4.31999564E-02  0.205554470    
   4.35999557E-02  0.207440287    
   4.39999551E-02  0.209326103    
   4.43999544E-02  0.211211920    
   4.47999537E-02  0.213097736    
   4.51999530E-02  0.214983553    
   4.55999523E-02  0.216869369    
   4.59999517E-02  0.218755186    
   4.63999510E-02  0.220641002    
   4.67999503E-02  0.222526819    
   4.71999496E-02  0.224412635    
   4.75999489E-02  0.226298451    
   4.79999483E-02  0.228184268    
   4.83999476E-02  0.230070084    
   4.87999469E-02  0.231955901    
   4.91999462E-02  0.233841717    
   4.95999455E-02  0.235727534    
   4.99999449E-02  0.237613350    
   5.03999442E-02  0.239499167    
   5.07999435E-02  0.241384983    
   5.11999428E-02  0.243270800    
   5.15999421E-02  0.245156616    
   5.19999415E-02  0.247042432    
   5.23999408E-02  0.248928249    
   5.27999401E-02  0.250814080    
   5.31999394E-02  0.252699912    
   5.35999388E-02  0.254585743    
   5.39999381E-02  0.256471574    
   5.43999374E-02  0.258357406    
   5.47999367E-02  0.260243237    
   5.51999360E-02  0.262129068    
   5.55999354E-02  0.264014900    
   5.59999347E-02  0.265900731    
   5.63999340E-02  0.267786562    
   5.67999333E-02  0.269672394    
   5.71999326E-02  0.271558225    
   5.75999320E-02  0.273444057    
   5.79999313E-02  0.275329888    
   5.83999306E-02  0.277215719    
   5.87999299E-02  0.279101551    
   5.91999292E-02  0.280987382    
   5.95999286E-02  0.282873213    
   5.99999279E-02  0.284759045    
   6.03999272E-02  0.286644876    
   6.07999265E-02  0.288530707    
   6.11999258E-02  0.290416539    
   6.15999252E-02  0.292302370    
   6.19999245E-02  0.294188201    
   6.23999238E-02  0.296074033    
   6.27999231E-02  0.297959864    
   6.31999224E-02  0.299845695    
   6.35999218E-02  0.301731527    
   6.39999211E-02  0.303617358    
   6.43999204E-02  0.305503190    
   6.47999197E-02  0.307389021    
   6.51999190E-02  0.309274852    
   6.55999184E-02  0.311160684    
   6.59999177E-02  0.313046515    
   6.63999170E-02  0.314932346    
   6.67999163E-02  0.316818178    
   6.71999156E-02  0.318704009    
   6.75999150E-02  0.320589840    
   6.79999143E-02  0.322475672    
   6.83999136E-02  0.324361503    
   6.87999129E-02  0.326247334    
   6.91999123E-02  0.328133166    
   6.95999116E-02  0.330018997    
   6.99999109E-02  0.331904829    
   7.03999102E-02  0.333790660    
   7.07999095E-02  0.335676491    
   7.11999089E-02  0.337562323    
   7.15999082E-02  0.339448154    
   7.19999075E-02  0.341333985    
   7.23999068E-02  0.343219817    
   7.27999061E-02  0.345105648    
   7.31999055E-02  0.346991479    
   7.35999048E-02  0.348877311    
   7.39999041E-02  0.350763142    
   7.43999034E-02  0.352648973    
   7.47999027E-02  0.354534805    
   7.51999021E-02  0.356420636    
   7.55999014E-02  0.358306468    
   7.59999007E-02  0.360192299    
   7.63999000E-02  0.362078130    
   7.67998993E-02  0.363963962    
   7.71998987E-02  0.365849793    
   7.75998980E-02  0.367735624    
   7.79998973E-02  0.369621456    
   7.83998966E-02  0.371507287    
   7.87998959E-02  0.373393118    
   7.91998953E-02  0.375278950    
   7.95998946E-02  0.377164781    
   7.99998939E-02  0.379050612    
   8.03998932E-02  0.380936444    
   8.07998925E-02  0.382822275    
   8.11998919E-02  0.384708107    
   8.15998912E-02  0.386593938    
   8.19998905E-02  0.388479769    
   8.23998898E-02  0.390365601    
   8.27998891E-02  0.392251432    
   8.31998885E-02  0.394137263    
   8.35998878E-02  0.396023095    
   8.39998871E-02  0.397908926    
   8.43998864E-02  0.399794757    
   8.47998857E-02  0.401680589    
   8.51998851E-02  0.403566420    
   8.55998844E-02  0.405452251    
   8.59998837E-02  0.407338083    
   8.63998830E-02  0.409223914    
   8.67998824E-02  0.411109746    
   8.71998817E-02  0.412995577    
   8.75998810E-02  0.414881408    
   8.79998803E-02  0.416767240    
   8.83998796E-02  0.418653071    
   8.87998790E-02  0.420538902    
   8.91998783E-02  0.422424734    
   8.95998776E-02  0.424310565    
   8.99998769E-02  0.426196396    
   9.03998762E-02  0.428082228    
   9.07998756E-02  0.429968059    
   9.11998749E-02  0.431853890    
   9.15998742E-02  0.433739722    
   9.19998735E-02  0.435625553    
   9.23998728E-02  0.437511384    
   9.27998722E-02  0.439397216    
   9.31998715E-02  0.441283047    
   9.35998708E-02  0.443168879    
   9.39998701E-02  0.445054710    
   9.43998694E-02  0.446940541    
   9.47998688E-02  0.448826373    
   9.51998681E-02  0.450712204    
   9.55998674E-02  0.452598035    
   9.59998667E-02  0.454483867    
   9.63998660E-02  0.456369698    
   9.67998654E-02  0.458255529    
   9.71998647E-02  0.460141361    
   9.75998640E-02  0.462027192    
   9.79998633E-02  0.463913023    
   9.83998626E-02  0.465798855    
   9.87998620E-02  0.467684686    
   9.91998613E-02  0.469570518    
   9.95998606E-02  0.471456349    
   9.99998599E-02  0.473342180    
  0.100399859      0.475228012    
  0.100799859      0.477113843    
  0.101199858      0.478999674    
  0.101599857      0.480885506    
  0.101999857      0.482771337    
  0.102399856      0.484657168    
  0.102799855      0.486543000    
  0.103199854      0.488428831    
  0.103599854      0.490314662    
  0.103999853      0.492200494    
  0.104399852      0.494086325    
  0.104799852      0.495972157    
  0.105199851      0.497857988    
  0.105599850      0.499743819    
  0.105999850      0.501629651    
  0.106399849      0.503515482    
  0.106799848      0.505401313    
  0.107199848      0.507287145    
  0.107599847      0.509172976    
  0.107999846      0.511058807    
  0.108399846      0.512944639    
  0.108799845      0.514830470    
  0.109199844      0.516716301    
  0.109599844      0.518602133    
  0.109999843      0.520487964    
  0.110399842      0.522373796    
  0.110799842      0.524259627    
  0.111199841      0.526145458    
  0.111599840      0.528031290    
  0.111999840      0.529917121    
  0.112399839      0.531802952    
  0.112799838      0.533688784    
  0.113199838      0.535574615    
  0.113599837      0.537460446    
  0.113999836      0.539346278    
  0.114399835      0.541232109    
  0.114799835      0.543117940    
  0.115199834      0.545003772    
  0.115599833      0.546889603    
  0.115999833      0.548775434    
  0.116399832      0.550661266    
  0.116799831      0.552547097    
  0.117199831      0.554432929    
  0.117599830      0.556318760    
  0.117999829      0.558204591    
  0.118399829      0.560090423    
  0.118799828      0.561976254    
  0.119199827      0.563862085    
  0.119599827      0.565747917    
  0.119999826      0.567633748    
  0.120399825      0.569519579    
  0.120799825      0.571405411    
  0.121199824      0.573291242    
  0.121599823      0.575177073    
  0.121999823      0.577062905    
  0.122399822      0.578948736    
  0.122799821      0.580834568    
  0.123199821      0.582720399    
  0.123599820      0.584606230    
  0.123999819      0.586492062    
  0.124399818      0.588377893    
  0.124799818      0.590263724    
  0.125199825      0.592149556    
  0.125599831      0.594035387    
  0.125999838      0.595921218    
  0.126399845      0.597807050    
  0.126799852      0.599692881    
  0.127199858      0.601578712    
  0.127599865      0.603464544    
  0.127999872      0.605350375    
  0.128399879      0.607236207    
  0.128799886      0.609122038    
  0.129199892      0.611007869    
  0.129599899      0.612893701    
  0.129999906      0.614779532    
  0.130399913      0.616665363    
  0.130799919      0.618551195    
  0.131199926      0.620437026    
  0.131599933      0.622322857    
  0.131999940      0.624208689    
  0.132399946      0.626094520    
  0.132799953      0.627980351    
  0.133199960      0.629866183    
  0.133599967      0.631752014    
  0.133999974      0.633637846    
  0.134399980      0.635523677    
  0.134799987      0.637409508    
  0.135199994      0.639295340    
  0.135600001      0.641181171    
  0.136000007      0.643067002    
  0.136400014      0.644952834    
  0.136800021      0.646838665    
  0.137200028      0.648724496    
  0.137600034      0.650610328    
  0.138000041      0.652496159    
  0.138400048      0.654381990    
  0.138800055      0.656267822    
  0.139200062      0.658153653    
  0.139600068      0.660039485    
  0.140000075      0.661925316    
  0.140400082      0.663811147    
  0.140800089      0.665696979    
  0.141200095      0.667582810    
  0.141600102      0.669468641    
  0.142000109      0.671354473    
  0.142400116      0.673240304    
  0.142800122      0.675126135    
  0.143200129      0.677011967    
  0.143600136      0.678897798    
  0.144000143      0.680783629    
  0.144400150      0.682669461    
  0.144800156      0.684555292    
  0.145200163      0.686441123    
  0.145600170      0.688326955    
  0.146000177      0.690212786    
  0.146400183      0.692098618    
  0.146800190      0.693984449    
  0.147200197      0.695870280    
  0.147600204      0.697756112    
  0.148000211      0.699641943    
  0.148400217      0.701527774    
  0.148800224      0.703413606    
  0.149200231      0.705299437    
  0.149600238      0.707185268    
  0.150000244      0.709071100    
  0.150400251      0.710956931    
  0.150800258      0.712842762    
  0.151200265      0.714728594    
  0.151600271      0.716614425    
  0.152000278      0.718500257    
  0.152400285      0.720386088    
  0.152800292      0.722271919    
  0.153200299      0.724157751    
  0.153600305      0.726043582    
  0.154000312      0.727929413    
  0.154400319      0.729815245    
  0.154800326      0.731701076    
  0.155200332      0.733586907    
  0.155600339      0.735472739    
  0.156000346      0.737358570    
  0.156400353      0.739244401    
  0.156800359      0.741130233    
  0.157200366      0.743016064    
  0.157600373      0.744901896    
  0.158000380      0.746787727    
  0.158400387      0.748673558    
  0.158800393      0.750559390    
  0.159200400      0.752445221    
  0.159600407      0.754331052    
  0.160000414      0.756216884    
  0.160400420      0.758102715    
  0.160800427      0.759988546    
  0.161200434      0.761874378    
  0.161600441      0.763760209    
  0.162000448      0.765646040    
  0.162400454      0.767531872    
  0.162800461      0.769417703    
  0.163200468      0.771303535    
  0.163600475      0.773189366    
  0.164000481      0.775075197    
  0.164400488      0.776961029    
  0.164800495      0.778846860    
  0.165200502      0.780732691    
  0.165600508      0.782618523    
  0.166000515      0.784504354    
  0.166400522      0.786390185    
  0.166800529      0.788276017    
  0.167200536      0.790161848    
  0.167600542      0.792047679    
  0.168000549      0.793933511    
  0.168400556      0.795819342    
  0.168800563      0.797705173    
  0.169200569      0.799591005    
  0.169600576      0.801476836    
  0.170000583      0.803362668    
  0.170400590      0.805248499    
  0.170800596      0.807134330    
  0.171200603      0.809020162    
  0.171600610      0.810905993    
  0.172000617      0.812791824    
  0.172400624      0.814677656    
  0.172800630      0.816563487    
  0.173200637      0.818449318    
  0.173600644      0.820335150    
  0.174000651      0.822220981    
  0.174400657      0.824106812    
  0.174800664      0.825992644    
  0.175200671      0.827878475    
  0.175600678      0.829764307    
  0.176000684      0.831650138    
  0.176400691      0.833535969    
  0.176800698      0.835421801    
  0.177200705      0.837307632    
  0.177600712      0.839193463    
  0.178000718      0.841079295    
  0.178400725      0.842965126    
  0.178800732      0.844850957    
  0.179200739      0.846736789    
  0.179600745      0.848622620    
  0.180000752      0.850508451    
  0.180400759      0.852394283    
  0.180800766      0.854280114    
  0.181200773      0.856165946    
  0.181600779      0.858051777    
  0.182000786      0.859937608    
  0.182400793      0.861823440    
  0.182800800      0.863709271    
  0.183200806      0.865595102    
  0.183600813      0.867480934    
  0.184000820      0.869366765    
  0.184400827      0.871252596    
  0.184800833      0.873138428    
  0.185200840      0.875024259    
  0.185600847      0.876910090    
  0.186000854      0.878795922    
  0.186400861      0.880681753    
  0.186800867      0.882567585    
  0.187200874      0.884453416    
  0.187600881      0.886339247    
  0.188000888      0.888225079    
  0.188400894      0.890110910    
  0.188800901      0.891996741    
  0.189200908      0.893882573    
  0.189600915      0.895768404    
  0.190000921      0.897654235    
  0.190400928      0.899540067    
  0.190800935      0.901425898    
  0.191200942      0.903311729    
  0.191600949      0.905197561    
  0.192000955      0.907083392    
  0.192400962      0.908969223    
  0.192800969      0.910855055    
  0.193200976      0.912740886    
